uploader_id,channel,channel_id,channel_follower_count,creator,artist,title,thumbnail,id,duration,duration_string,view_count,like_count,comment_count,repost_count,average_rating,categories,tags,language,age_limit,live_status,was_live,availability,playlist,playlist_id,playlist_title,playlist_index,n_entries,fps,resolution,format_id,ext,vcodec,acodec,dynamic_range,aspect_ratio,filesize,tbr,vbr,abr,asr,audio_channels,extractor,extractor_key,webpage_url,original_url,webpage_url_basename,webpage_url_domain,upload_date,timestamp,release_date,release_timestamp,modified_date,license,epoch
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,What's The Hardest Level I Can Sightread!? (funny warning),https://i.ytimg.com/vi/wWPEhE68_Zs/maxresdefault.jpg,wWPEhE68_Zs,1208,20:08,180791,13082,1100,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,93410688,618.735,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=wWPEhE68_Zs,https://www.youtube.com/watch?v=wWPEhE68_Zs,watch,youtube.com,20260723,1784780937,,,,,1785167158
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,GD History Repeats Itself! (Two Top 1's in One Day),https://i.ytimg.com/vi/qNdPT3G3Yok/maxresdefault.jpg,qNdPT3G3Yok,655,10:55,151188,11256,1100,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,39107083,477.771,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=qNdPT3G3Yok,https://www.youtube.com/watch?v=qNdPT3G3Yok,watch,youtube.com,20260715,1784094431,,,,,1785167160
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Top 45) Snowbound 100% Brrrr,https://i.ytimg.com/vi/YQiHvyhIaYU/maxresdefault.jpg,YQiHvyhIaYU,173,2:53,48880,3063,388,,,['Entertainment'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,14959448,693.301,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=YQiHvyhIaYU,https://www.youtube.com/watch?v=YQiHvyhIaYU,watch,youtube.com,20260707,1783383089,,,,,1785167163
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,I Am Ken Carsons Biggest Glazer (xperiment reaction),https://i.ytimg.com/vi/yzo1vJl9KSU/maxresdefault.jpg,yzo1vJl9KSU,2347,39:07,34509,3270,680,,,['Entertainment'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,102573563,349.625,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=yzo1vJl9KSU,https://www.youtube.com/watch?v=yzo1vJl9KSU,watch,youtube.com,20260706,1783318350,,,,,1785167165
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,,"wPopoff, Neomarbilan",,(TOP 1 VERIFIED) Society 100% By Neomarbilan and more,https://i.ytimg.com/vi/3CoEaH1CM7o/maxresdefault.jpg,3CoEaH1CM7o,1064,17:44,652412,23577,2500,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,78206625,587.874,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=3CoEaH1CM7o,https://www.youtube.com/watch?v=3CoEaH1CM7o,watch,youtube.com,20260624,1782309606,20260624,1782309606,,,1785167167
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(200K SUB SPECIAL) wPopoff Visits Italy! & Society 72% + 15-100%,https://i.ytimg.com/vi/i7AsF_xrY6U/maxresdefault.jpg,i7AsF_xrY6U,566,9:26,89935,6671,894,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,48252782,681.755,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=i7AsF_xrY6U,https://www.youtube.com/watch?v=i7AsF_xrY6U,watch,youtube.com,20260615,1781491414,,,,,1785167169
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,,"wPopoff, Exiled_Shade",,Society with Frame Perfect Counter & Hitboxes,https://i.ytimg.com/vi/n3dW_nSI07M/maxresdefault.jpg,n3dW_nSI07M,251,4:11,331722,10619,1800,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,20246549,645.11,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=n3dW_nSI07M,https://www.youtube.com/watch?v=n3dW_nSI07M,watch,youtube.com,20260516,1778971189,,,,,1785167171
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 1 VERIFICATION) Society 63% (77% gameplay),https://i.ytimg.com/vi/kPgG2g-XmL8/sddefault.jpg,kPgG2g-XmL8,97,1:37,244256,9639,735,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,8006938,657.762,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=kPgG2g-XmL8,https://www.youtube.com/watch?v=kPgG2g-XmL8,watch,youtube.com,20260513,1778643215,,,,,1785167173
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,The Beautiful Journey of a Verdant Landscape (100%),https://i.ytimg.com/vi/_5qgpe1CkFM/sddefault.jpg,_5qgpe1CkFM,139,2:19,40650,2110,212,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,14182500,816.294,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=_5qgpe1CkFM,https://www.youtube.com/watch?v=_5qgpe1CkFM,watch,youtube.com,20260511,1778528390,,,,,1785167175
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,I made SOCIETY a TOP 1 EXTREME DEMON,https://i.ytimg.com/vi/7l-IIkrNev4/maxresdefault.jpg,7l-IIkrNev4,788,13:08,215162,12639,1400,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,55306554,561.378,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=7l-IIkrNev4,https://www.youtube.com/watch?v=7l-IIkrNev4,watch,youtube.com,20260505,1777951757,,,,,1785167177
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 5) Society 33-100% (progress #2),https://i.ytimg.com/vi/FejKO4n2D1s/maxresdefault.jpg,FejKO4n2D1s,94,1:34,96278,4485,401,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,7719099,653.759,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=FejKO4n2D1s,https://www.youtube.com/watch?v=FejKO4n2D1s,watch,youtube.com,20260430,1777513122,,,,,1785167179
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"(TOP 5 VERIFYING) Society 45%, 43-100%",https://i.ytimg.com/vi/77oQEjP1bks/sddefault.jpg,77oQEjP1bks,155,2:35,99969,5455,541,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,12811195,661.355,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=77oQEjP1bks,https://www.youtube.com/watch?v=77oQEjP1bks,watch,youtube.com,20260426,1777179527,,,,,1785167181
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Top 55) The Catacombs 100% (Fluke from 60%),https://i.ytimg.com/vi/B1slOhZZrr4/sddefault.jpg,B1slOhZZrr4,91,1:31,37716,2043,280,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,7879075,691.791,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=B1slOhZZrr4,https://www.youtube.com/watch?v=B1slOhZZrr4,watch,youtube.com,20260419,1776631341,,,,,1785167183
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Every End 100% // Wheel picks my Top 10!,https://i.ytimg.com/vi/0eG3-Sm6V_s/maxresdefault.jpg,0eG3-Sm6V_s,1083,18:03,170413,7708,701,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,85714252,633.337,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=0eG3-Sm6V_s,https://www.youtube.com/watch?v=0eG3-Sm6V_s,watch,youtube.com,20260408,1775620064,,,,,1785167185
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Top 60) The Plunge 100% hehe,https://i.ytimg.com/vi/b7a2YkEey08/sddefault.jpg,b7a2YkEey08,73,1:13,32605,1718,240,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,5937766,654.434,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=b7a2YkEey08,https://www.youtube.com/watch?v=b7a2YkEey08,watch,youtube.com,20260325,1774404061,,,,,1785167186
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(FLUKE FROM 63%) Infinite Chaos 100% (TOP 60),https://i.ytimg.com/vi/G57TMXJlD-k/maxresdefault.jpg,G57TMXJlD-k,210,3:30,31388,1627,239,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,18660515,712.45,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=G57TMXJlD-k,https://www.youtube.com/watch?v=G57TMXJlD-k,watch,youtube.com,20260319,1773891024,,,,,1785167188
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Top Scary) Combustion 100%,https://i.ytimg.com/vi/3XSAD2oGOPc/maxresdefault.jpg,3XSAD2oGOPc,76,1:16,48890,1688,254,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,4413098,461.307,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=3XSAD2oGOPc,https://www.youtube.com/watch?v=3XSAD2oGOPc,watch,youtube.com,20260205,1770264287,,,,,1785167190
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 0?) BOOBAWAMBA 100% INVISIBLE DEMON,https://i.ytimg.com/vi/kI7WTN1FIxQ/maxresdefault.jpg,kI7WTN1FIxQ,828,13:48,344335,15035,1000,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,39312187,379.795,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=kI7WTN1FIxQ,https://www.youtube.com/watch?v=kI7WTN1FIxQ,watch,youtube.com,20260129,1769654350,,,,,1785167192
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 69) Wavterminal 100%,https://i.ytimg.com/vi/yim7ovXpxuI/sddefault.jpg,yim7ovXpxuI,110,1:50,39133,1714,189,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,14452691,1050.512,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=yim7ovXpxuI,https://www.youtube.com/watch?v=yim7ovXpxuI,watch,youtube.com,20260121,1768959785,,,,,1785167194
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,BOOBAWAMBA 86%,https://i.ytimg.com/vi/S2FCHFwyQ74/sddefault.jpg,S2FCHFwyQ74,128,2:08,41518,2341,285,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,5994308,373.055,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=S2FCHFwyQ74,https://www.youtube.com/watch?v=S2FCHFwyQ74,watch,youtube.com,20260114,1768361235,,,,,1785167196
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"(Top 50, fluke from 59%) Operation Name 100%",https://i.ytimg.com/vi/MkBtOZCu7wg/sddefault.jpg,MkBtOZCu7wg,320,5:20,24924,1299,206,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,30992793,774.442,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=MkBtOZCu7wg,https://www.youtube.com/watch?v=MkBtOZCu7wg,watch,youtube.com,20260107,1767758986,,,,,1785167198
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 15) Menace 100% // Highlights (12 Demons of Sharkmas #11),https://i.ytimg.com/vi/vDDtmKBjFx0/maxresdefault.jpg,vDDtmKBjFx0,575,9:35,58442,2761,213,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,45343142,631.095,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=vDDtmKBjFx0,https://www.youtube.com/watch?v=vDDtmKBjFx0,watch,youtube.com,20251225,1766627493,,,,,1785167200
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 70) Cimmerian Shade 100%,https://i.ytimg.com/vi/G8Rf2PVQLM0/maxresdefault.jpg,G8Rf2PVQLM0,89,1:29,35494,1736,189,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,6140823,551.686,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=G8Rf2PVQLM0,https://www.youtube.com/watch?v=G8Rf2PVQLM0,watch,youtube.com,20251219,1766117274,,,,,1785167202
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"[12LDOC, TOP 35] CONVULSION 100% // Highlights",https://i.ytimg.com/vi/jMhWbt48iFM/maxresdefault.jpg,jMhWbt48iFM,538,8:58,37558,2171,177,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,30049874,446.717,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=jMhWbt48iFM,https://www.youtube.com/watch?v=jMhWbt48iFM,watch,youtube.com,20251214,1765742438,,,,,1785167204
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Waterfall by MrBeast 100%,https://i.ytimg.com/vi/Qsq1ApbGL-U/maxresdefault.jpg,Qsq1ApbGL-U,107,1:47,41882,1887,223,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,9880299,735.702,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=Qsq1ApbGL-U,https://www.youtube.com/watch?v=Qsq1ApbGL-U,watch,youtube.com,20251212,1765518764,,,,,1785167206
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(First Victor) 100KSUBSuming Vortex 100%,https://i.ytimg.com/vi/qIWVVH4v96Y/sddefault.jpg,qIWVVH4v96Y,517,8:37,164434,8771,581,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,427.484,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=qIWVVH4v96Y,https://www.youtube.com/watch?v=qIWVVH4v96Y,watch,youtube.com,20251208,1765152208,,,,,1785167208
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Unluckiest Victor) Loops of Fury 100%,https://i.ytimg.com/vi/7xAhege_a4c/maxresdefault.jpg,7xAhege_a4c,155,2:35,46119,2129,304,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,717.715,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=7xAhege_a4c,https://www.youtube.com/watch?v=7xAhege_a4c,watch,youtube.com,20251202,1764648011,,,,,1785167210
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 20) 🔴 Defeated Circles 100% 🔴by OH TRINITEH,https://i.ytimg.com/vi/S5NuCTPuOLk/maxresdefault.jpg,S5NuCTPuOLk,87,1:27,85006,3646,369,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,479.404,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=S5NuCTPuOLk,https://www.youtube.com/watch?v=S5NuCTPuOLk,watch,youtube.com,20251126,1764180808,,,,,1785167212
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(FIRST VICTOR) Thinking Space II 100% BY CairoX,https://i.ytimg.com/vi/hJHiGeuahTI/maxresdefault.jpg,hJHiGeuahTI,935,15:35,723651,24697,1900,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,414.15,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=hJHiGeuahTI,https://www.youtube.com/watch?v=hJHiGeuahTI,watch,youtube.com,20251120,1763604005,20251120,1763604005,,,1785167214
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"(First Victor, Top 35?) SilentLocked 100% (FLUKE FROM 55%)",https://i.ytimg.com/vi/s3IK5DMKZ3E/sddefault.jpg,s3IK5DMKZ3E,124,2:04,315986,9770,642,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,630.518,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=s3IK5DMKZ3E,https://www.youtube.com/watch?v=s3IK5DMKZ3E,watch,youtube.com,20251118,1763437576,,,,,1785167216
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Delta 100% around top 61-67,https://i.ytimg.com/vi/VZhjZd7VZBA/maxresdefault.jpg,VZhjZd7VZBA,159,2:39,21068,1084,179,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,695.099,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=VZhjZd7VZBA,https://www.youtube.com/watch?v=VZhjZd7VZBA,watch,youtube.com,20251112,1762918089,,,,,1785167218
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Gaggatrondra 100% ft. A LOUD BEE,https://i.ytimg.com/vi/dtPcspB9fx8/maxresdefault.jpg,dtPcspB9fx8,82,1:22,39565,1779,227,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,584.368,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=dtPcspB9fx8,https://www.youtube.com/watch?v=dtPcspB9fx8,watch,youtube.com,20251108,1762575601,,,,,1785167220
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,I almost beat Thinking Space II twice in a row,https://i.ytimg.com/vi/2UhP7ifPbTE/hqdefault.jpg,2UhP7ifPbTE,156,2:36,181346,8357,957,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,468.355,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=2UhP7ifPbTE,https://www.youtube.com/watch?v=2UhP7ifPbTE,watch,youtube.com,20251030,1761788957,,,,,1785167221
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Bpata Mpaka 100%,https://i.ytimg.com/vi/VoY2ldjSHz4/maxresdefault.jpg,VoY2ldjSHz4,117,1:57,30693,1622,188,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,595.55,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=VoY2ldjSHz4,https://www.youtube.com/watch?v=VoY2ldjSHz4,watch,youtube.com,20251023,1761186453,,,,,1785167223
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Legendary Demon) Apocalyptic Trilogy 100%,https://i.ytimg.com/vi/UEPYHIPYA-I/maxresdefault.jpg,UEPYHIPYA-I,284,4:44,52873,2591,623,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,505.92,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=UEPYHIPYA-I,https://www.youtube.com/watch?v=UEPYHIPYA-I,watch,youtube.com,20251011,1760201547,,,,,1785167225
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(NO CBF) Thinking Space II 85% (83%),https://i.ytimg.com/vi/X5svZ49OS6E/sddefault.jpg,X5svZ49OS6E,69,1:09,112408,4610,1000,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,5666035,658.841,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=X5svZ49OS6E,https://www.youtube.com/watch?v=X5svZ49OS6E,watch,youtube.com,20251005,1759699829,,,,,1785167227
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"Wait, why do I see EYES IN THE WATER! SWIIIIM 100%",https://i.ytimg.com/vi/eNvy-BZy_4k/maxresdefault.jpg,eNvy-BZy_4k,119,1:59,35486,2310,207,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,449.506,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=eNvy-BZy_4k,https://www.youtube.com/watch?v=eNvy-BZy_4k,watch,youtube.com,20250928,1759094834,,,,,1785167229
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 17) Subterminal Point 100% by Syqual,https://i.ytimg.com/vi/wve1ls-pQR0/sddefault.jpg,wve1ls-pQR0,482,8:02,48529,2687,277,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,36201040,601.05,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=wve1ls-pQR0,https://www.youtube.com/watch?v=wve1ls-pQR0,watch,youtube.com,20250923,1758589723,,,,,1785167231
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(Top 30) Sevvend Clubstep 100% EXTREME DEMON BABY,https://i.ytimg.com/vi/Z31bQBTrHL4/sddefault.jpg,Z31bQBTrHL4,92,1:32,82789,3021,213,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,7519311,653.377,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=Z31bQBTrHL4,https://www.youtube.com/watch?v=Z31bQBTrHL4,watch,youtube.com,20250914,1757870753,,,,,1785167233
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 45) Someone will never clear 100%,https://i.ytimg.com/vi/qsvAo_X6bNM/sddefault.jpg,qsvAo_X6bNM,116,1:56,28974,1643,176,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,619.564,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=qsvAo_X6bNM,https://www.youtube.com/watch?v=qsvAo_X6bNM,watch,youtube.com,20250910,1757539741,,,,,1785167235
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 6) Andromeda 100% by Insxne,https://i.ytimg.com/vi/hv6-C_2VWI0/maxresdefault.jpg,hv6-C_2VWI0,915,15:15,100463,5273,569,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,67805541,593.117,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=hv6-C_2VWI0,https://www.youtube.com/watch?v=hv6-C_2VWI0,watch,youtube.com,20250907,1757211756,,,,,1785167237
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,The BIGGEST FLUKE in the top 50 (Arcturus 100%) (Fluke from 33),https://i.ytimg.com/vi/QRZd7rF3vRs/maxresdefault.jpg,QRZd7rF3vRs,89,1:29,56542,3800,288,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,4787860,428.237,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=QRZd7rF3vRs,https://www.youtube.com/watch?v=QRZd7rF3vRs,watch,youtube.com,20250905,1757037104,,,,,1785167239
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 25) The Lightning Rod 100%,https://i.ytimg.com/vi/59QOKT9H5Tk/maxresdefault.jpg,59QOKT9H5Tk,129,2:09,30947,1911,227,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,8903490,551.12,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=59QOKT9H5Tk,https://www.youtube.com/watch?v=59QOKT9H5Tk,watch,youtube.com,20250902,1756853793,,,,,1785167240
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,(TOP 30) I BEAT BELLADONNA! and rigel,https://i.ytimg.com/vi/FDKjmc1UP4w/maxresdefault.jpg,FDKjmc1UP4w,211,3:31,38824,2019,242,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,624.531,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=FDKjmc1UP4w,https://www.youtube.com/watch?v=FDKjmc1UP4w,watch,youtube.com,20250820,1755663511,,,,,1785167242
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"This level cools down your phone! (Kosetsu 100%, TOP 25)",https://i.ytimg.com/vi/ZDrgrlifkWY/sddefault.jpg,ZDrgrlifkWY,79,1:19,33961,1745,196,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,6869505,692.446,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=ZDrgrlifkWY,https://www.youtube.com/watch?v=ZDrgrlifkWY,watch,youtube.com,20250818,1755486842,,,,,1785167244
